Date,Close
4/12/2018 16:00:00,58.84
4/13/2018 16:00:00,58.65
4/16/2018 16:00:00,54.08
4/17/2018 16:00:00,52.38
4/18/2018 16:00:00,52.3
4/19/2018 16:00:00,51.61
4/20/2018 16:00:00,51.17
4/23/2018 16:00:00,50.9
4/24/2018 16:00:00,51.58
4/25/2018 16:00:00,51.76
4/26/2018 16:00:00,52.04
4/27/2018 16:00:00,52.27
4/30/2018 16:00:00,52.13
5/1/2018 16:00:00,52.69
5/2/2018 16:00:00,51.5
5/3/2018 16:00:00,51.45
5/4/2018 16:00:00,51.33
5/7/2018 16:00:00,51.32
5/8/2018 16:00:00,50.53
5/9/2018 16:00:00,51.09
5/10/2018 16:00:00,51.15
5/11/2018 16:00:00,51.86
5/14/2018 16:00:00,52.02
5/15/2018 16:00:00,52.3
5/16/2018 16:00:00,52.21
5/17/2018 16:00:00,52.74
5/18/2018 16:00:00,52.71
5/21/2018 16:00:00,52.24
5/22/2018 16:00:00,52.34
5/23/2018 16:00:00,52.5
5/24/2018 16:00:00,52.69
5/25/2018 16:00:00,52.77
5/29/2018 16:00:00,52.27
5/30/2018 16:00:00,53.02
5/31/2018 16:00:00,52.62
6/1/2018 16:00:00,53.13
6/4/2018 16:00:00,51.45
6/5/2018 16:00:00,51.92
6/6/2018 16:00:00,52.92
6/7/2018 16:00:00,52.62
6/8/2018 16:00:00,53.16
6/11/2018 16:00:00,53.12
6/12/2018 16:00:00,53.13
6/13/2018 16:00:00,53.46
6/14/2018 16:00:00,53.63
6/15/2018 16:00:00,54.8
6/18/2018 16:00:00,53.65
6/19/2018 16:00:00,53.64
6/20/2018 16:00:00,54.25
6/21/2018 16:00:00,53.94
6/22/2018 16:00:00,55.14
6/25/2018 16:00:00,54.67
6/26/2018 16:00:00,54.91
6/27/2018 16:00:00,54.47
6/28/2018 16:00:00,55.3
6/29/2018 16:00:00,55.34
7/2/2018 16:00:00,55.19
7/3/2018 13:00:00,55.65
7/5/2018 16:00:00,55.95
7/6/2018 16:00:00,56.56
7/9/2018 16:00:00,56.45
7/10/2018 16:00:00,56.18
7/11/2018 16:00:00,55.75
7/12/2018 16:00:00,56.81
7/13/2018 16:00:00,56.86
7/16/2018 16:00:00,56.43
7/17/2018 16:00:00,56.63
7/18/2018 16:00:00,56.88
7/19/2018 16:00:00,56.54
7/20/2018 16:00:00,56.71
7/23/2018 16:00:00,55.88
7/24/2018 16:00:00,58.26
7/25/2018 16:00:00,59.04
7/26/2018 16:00:00,57.92
7/27/2018 16:00:00,56.92
7/30/2018 16:00:00,58.93
7/31/2018 16:00:00,58.75
8/1/2018 16:00:00,59.62
8/2/2018 16:00:00,59.27
8/3/2018 16:00:00,59.16
8/6/2018 16:00:00,59.39
8/7/2018 16:00:00,58.98
8/8/2018 16:00:00,60.17
8/9/2018 16:00:00,59.53
8/10/2018 16:00:00,59.31
8/13/2018 16:00:00,59.42
8/14/2018 16:00:00,59.96
8/15/2018 16:00:00,60.26
8/16/2018 16:00:00,61.11
8/17/2018 16:00:00,60.89
8/20/2018 16:00:00,60.32
8/21/2018 16:00:00,60.08
8/22/2018 16:00:00,60.57
8/23/2018 16:00:00,60.09
8/24/2018 16:00:00,59.97
8/27/2018 16:00:00,60.01
8/28/2018 16:00:00,60.17
8/29/2018 16:00:00,61.12
8/30/2018 16:00:00,60.69
8/31/2018 16:00:00,60.55
9/4/2018 16:00:00,60.48
9/5/2018 16:00:00,61.2
9/6/2018 16:00:00,60.94
9/7/2018 16:00:00,61.31
9/10/2018 16:00:00,60.86
9/11/2018 16:00:00,60.49
9/12/2018 16:00:00,60.33
9/13/2018 16:00:00,60.79
9/14/2018 16:00:00,60.69
9/17/2018 16:00:00,61.3
9/18/2018 16:00:00,61.48
9/19/2018 16:00:00,60.8
9/20/2018 16:00:00,61.75
9/21/2018 16:00:00,62.25
9/24/2018 16:00:00,61.59
9/25/2018 16:00:00,61.82
9/26/2018 16:00:00,61.62
9/27/2018 16:00:00,61.95
9/28/2018 16:00:00,62.08
10/1/2018 16:00:00,62.1
10/2/2018 16:00:00,62.8
10/3/2018 16:00:00,62.65
10/4/2018 16:00:00,62.36
10/5/2018 16:00:00,62.41
10/8/2018 16:00:00,62.9
10/9/2018 16:00:00,63.23
10/10/2018 16:00:00,60.77
10/11/2018 16:00:00,57.5
10/12/2018 16:00:00,57.51
10/15/2018 16:00:00,57.61
10/16/2018 16:00:00,57.83
10/17/2018 16:00:00,58.9
10/18/2018 16:00:00,55.98
10/19/2018 16:00:00,54.3
10/22/2018 16:00:00,50.88
10/23/2018 16:00:00,50.65
10/24/2018 16:00:00,48.83
10/25/2018 16:00:00,49.21
10/26/2018 16:00:00,50.43
10/29/2018 16:00:00,49.73
10/30/2018 16:00:00,50.02
10/31/2018 16:00:00,50.54
11/1/2018 16:00:00,52.13
11/2/2018 16:00:00,50.69
11/5/2018 16:00:00,52.03
11/6/2018 16:00:00,51.35
11/7/2018 16:00:00,52.99
11/8/2018 16:00:00,52.81
11/9/2018 16:00:00,53.39
11/12/2018 16:00:00,52.85
11/13/2018 16:00:00,52.59
11/14/2018 16:00:00,52.59
11/15/2018 16:00:00,53.27
11/16/2018 16:00:00,54.07
11/19/2018 16:00:00,53.48
11/20/2018 16:00:00,53.52
11/21/2018 16:00:00,53.2
11/23/2018 13:00:00,52.93
11/26/2018 16:00:00,52.73
11/27/2018 16:00:00,51.15
11/28/2018 16:00:00,52
11/29/2018 16:00:00,51.82
11/30/2018 16:00:00,53.46
12/3/2018 16:00:00,53.28
12/4/2018 16:00:00,52.03
12/6/2018 16:00:00,53.25
12/7/2018 16:00:00,53.08
12/10/2018 16:00:00,52.58
12/11/2018 16:00:00,52.43
12/12/2018 16:00:00,53.44
12/13/2018 16:00:00,53.64
12/14/2018 16:00:00,52.12
12/17/2018 16:00:00,50.92
12/18/2018 16:00:00,51.56
12/19/2018 16:00:00,50.39
12/20/2018 16:00:00,50.06
12/21/2018 16:00:00,49.82
12/24/2018 13:00:00,48.76
12/26/2018 16:00:00,50.03
12/27/2018 16:00:00,50.41
12/28/2018 16:00:00,50.94
